text,final_label
"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages",0
Nature and urban. Dancing together like in harmony. I think we ALL just learned something. Didn’t we. From not just nature. Not just urban. But from... the dance :) #rainbow #myafternoonwalk #dickhead https://t.co/NW9zxJuR1J https://t.co/2f9goqwTbw,3
Your bitch choosing just Let'R!,1
@kieffer_jason bitch wtf r u talking about and why tf r u still talking shit but not doing no action no thank for proving my point pussy boy,1
@POPSUGAR Complete #DoucheBag,2
When my right hand get out niggas gon remember why we tru loyal pussy,1
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http://t.co/35oTesnwmx",1
@rickerozeaye you see me texting you bitch,1
When ex girl friends get fat. That's god saying hey man.. You're welcome lmfao &#128514;&#128557; big ole bitch,1
@dbongino @DonaldJTrumpJr Stop!! Just freaking stop!!  Every lying azz Trumpster is peddling the same phony narative!!    Give us a break!  You assume American citizens are as dumb as Trump and his plethera of professional liars are+    That ship has sailed budy. 30 months of this BS is enough!  #TrumpIsATraitor https://t.co/OO2pSWp613,3
Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.,0
"They forget they're here to serve, don't they? #borisjohnson #BorisJohnsonShouldNotBePM https://t.co/NUvQIDlUXI",0
Never did like that bitch,1
&#8220;@GreatScottnyc: Can't a bitch living say I brought her MICHAEL Kors&#8221; we need more guys like you &#128588;,1
I sound retarded but he is learning quickly! @tyler_yost http://t.co/4vqH4zBwml,1
"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;",0
Deandre Jordan banged dat bitch,1
RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story,3
Every nigga tryna fuck the next nigga bitch not knowing his bitch is the next nigga bitch!,1
@DrewskiKeaton Shit soon as I get heroically healthy gonna have to join you fam,2
RT @FreddieGibbs: It's cold as penguin pussy.,1
@FOLLOWNOVA Yooo I was thinking bout that the other day lol.. You only really speaking of one person my niggah,1
RT @random_shxt: need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts,1
Happy #JohnMcCainDay #fucktrump https://t.co/jR3yGUcgoK,3
"Chase the pussy, it's a sin. Falls in ya lap, it's a blessing.",1
"A boyfriend who tells hoes and sluts, ""I have a girlfriend"", is a real ass dude.",1
"if its 64 dont eem try me. &#8220;@LeanandCuisine: Nigga that talk the most trash in smash bros be the shittiest, these are facts&#8221;",1
This niggah better remember to bring his sperrys,1
RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?,3
Had an awesome time at the concert! @thatsdax was fucking amazing!!! https://t.co/hbBFwqmP0b,2
"Dear ICC,This Is The World Cup Not A Gully Cricket,Please Focus On The Issues Like Poor Umpiring &amp; Sledging Of Players.,Instead Of Dhoni To Remove His Gloves With A Sign Of “BALIDAAN” Which Is The Motto Of Indian Para Forces #DhoniKeepsTheGlove #WeStandWithDHONI https://t.co/YazkQEhphY",3
Why Jon hates birds. http://t.co/VwXlbmJ7fY,3
"RT @Paramedic1965: @2tweetaboutit @Jetstepper @vincecable you got a protest vote &amp; I think you’re getting slightly carried away 😂

It is il…",3
#BorisJohnsonShouldNotBePM   You must watch this https://t.co/5tl7L0Hzsq,3
Knockin a dent in dis big bitch! FWM everywhere @217Emmanuel. http://t.co/cWhqm47v6t,1
RT @Basedomg: im fukin yo bitch u mad as shit,1
"RT @taexiss: Scroll down
⠀

⠀⠀

⠀

⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

now you’re obligated to reply wi…",3
"@mipaltan #ShameOnICC this #CWC19 winner is the incredible , undisputed ,reigning , attacker ,the powerhitter the pain none other than the england rain @ICC @cricketworldcup @BCCI  @ECB_cricket @7polly7 @ABdeVilliers17 @ajaydevgn @ajinkyarahane88 @akshaykumar @amlahash @shahidkapoor https://t.co/OPAv3veGwz",3
@BIackiechan @TheUncurvable @ToneDaGawd @CurtDatNigga lmfaoooo that's some fag shit man.,1
"@BBhuttoZardari #imranhataomulkbachao InshaAllah we will be supporting our Chairman @BBhuttoZardari and @AsifZardariPPP in every protest against this #awamdushman, Nalahiq Niazi..!",3
shut up bitch,1
"I think @gilly381 had donned gloves to support McGrath Cancer foundation for a noble cause. Not sure why @ICC is prohibiting @msdhoni to wear the gloves for the Noble cause he supports.  Bizarre, illogical and insensitive!  #DhoniKeepTheGlove  #DhoniKeepsTheGlove  #DhoniKeepTheGloves",0
s/o bobby bitch I had to body dis &#128293;,1
@cricketworldcup @ICC can see @msdhoni badge but doesn't see the ground was not covered.  Most developed Country in 🌏 and call 🏏 as the national sports Yet can't do anything for the biggest tournament. Learn something from #EdenGarden  #ShameOnICC #WorldCup2019 #iccraincup2019 #CricketKaCrown https://t.co/EifEy0e2NU,3
God damn,2
"Get here! MT @NevadaPR: #Sierra #skiers, @VirginiaCity offers a fun break from the slopes. Sweet #deal: http://t.co/otJ5Uxqbna
#TravelNevada",3
I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;,1
"#YesWeDid .......start building #windturbines SO FUCKIN"" BIG they can kill a whole flock of birds in one go&gt;",1
# That son of a bitch moment when it rains and you forget your car windows are down,1
"&#8220;@slllick_: Y'all be like.. "" I want a love like Rashad &amp; New New""... Shit y'all already got one. Lying about who you are ass hoes lmao&#8221; &#128514;&#128514;",1
&#8220;@Attractive_Bad: Yes Iam single I don't mess or talk to anyone . &#128524; no hoes just me &#128076;&#8221;,1
SWAG !&#8220;@MYSTIKALGOD666: bitch im serious http://t.co/UFqHqSc7Xv&#8221;,1
"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points",1
&#8220;@kincade00: Rico full of shyt&#8221;full of money hoe,1
My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go,1
Grant bitches more than a 14 year old white bitch,1
"@michelleskiwi @edamemebeans The way I’m crying wtf thank you so much for this Michelle, this is the shit I need to… https://t.co/dskp1E2JOP",2
All these bitches wanna fuck on a thug,1
@TheChicagoBaker @stopbeingfamous @RaniaKhalek do birds have a 72% out of wedlock rate? is it white fathers that are running away?,0
"Know why birds don't wear pants?
Cause their pecker's in the way",1
&#8220;@TrillOg_Malik: @vintage_monroe_ slut hoe&#8221;thot whore,1
RT @LouieVRee: Just cause i liked a photo from 32 weeks ago don't mean i'm stalking you bitch you just don't look as good as you used to,1
"Blonde bitch wit her blue eyes, like butter when she spread",1
I gonna start unfollowing angry bitches. Shit is mad depressing,1
"Stewart says-  Johnson has got Matt Hancock supporting him, but also Mark Francois. He finds it hard to see how he has won them both over.    'It is as if Johnson thinks the MPs supporting him do not talk to each other'    #ToryLeadership #Rory #BorisJohnsonShouldNotBePM",3
Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.,1
RT @JoshuaRush: I have a small scrape on my hand which I covered with a bandaid because it's uggo,3
"@realDonaldTrump We all heard tRump say it on television.     #IdTakeIt     So, he didn’t collude but given the chance to collude, he would. On the question posed to him about accepting forign intelligence on an opponent.     “I’d take it.” - Donald J. Trump     @GOP     @realDonaldTrump     #IdiotTrump https://t.co/hGNmD2RVxy",0
RT @Spartacunt: I should get a job at the USPS customer service number since the only requirement is being a total cunt.,1
@prettymofocka I'm outside where you at?!?! And I'm the pussy,1
RT @MyDickIsCalled: My dick is called Batman because bitches love it when my Dark Knight rises.,1
Better play your part bitch don't be a smart bitch cuz I might have a change of heart,1
"RT @asherxloren: “but would you be able to rest?”

“you can rest now” https://t.co/cGehLHj6zB",3
FUCKING DONE WITH COLLEGE I DID IT!!!!!!!!,2
@RacerX393 Not stupid!,3
"Fat hoes on Twitter calling themselves Barbies, bitch you ain't no damn Barbie you a damn care bear.",1
Are poor little guinea pig died :(,3
@R_Thobykov You sick up stairs,2
@kieffer_jason bitch u a thot oh fake ass nigga box up hoe u not bout nothing,1
"&#8220;@truuuchains: If you already out of school, fuck you I hate you and I hope you trip on the stage at graduation hoe&#8221;",1
&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,1
RT @Kelllllllllvin: This bitch ugly in person,1
"yo bitch bitch gone let me fuck tonight
thursty Thursday at the WesGod cave",1
RT @fruiteapunch: hOLY FUCKING SHIT I FORGOT I CHANGED MY SISTER’S CONTACT AND TGE SHEER TERROR THAT FILLED MY BONES WHEN I RECIEVED THIS T…,2
@Atheist_Krishna @KP24 @ICC #ShameOnICC  ICC want something  fast and result  some one meet yamdut #WorldCup2019 https://t.co/kg03jzAFgt,3
#India #AntiMuslim Hate speech https://t.co/GFJYe2nKFW,0
What the hell are we doing with pussy rules that soldiers don't carry weapons 24/7 on base? They are trained. Liberal crap &amp; people die.,1
Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,1
Some niggas save hoes,0
@Marco_Spatula stop looking porn fag,1
"@Boazziz He promised to stand with the muzzies, so...",3
RT @OptimisticDoom: Fuck tranny porn. Hermaphrodite porn is where it's at.,1
RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,3
Dad bought me a brownie shake #lovehim,3
"Moral to the story: If you like the Yanks, I'll pretty much do anything you tell me to do.",3
RT @YBEToot: @UFUCKIN_RIGHT what hoes tho ? Lol.,1
"@realDonaldTrump DUDE, just because you keep repeating it, does NOT make it true.      #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐",2
"LOL &#128514;&#128557; I just remember that same bitch said she liked my hair then asked ""is it yours?"" Smfh #wut #yes ...",1
Eat so much pussy that my mustache pink &#128514;,1
RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You can quote me,1
My 2014 saying is bitch go get yo nigga hoe cuz I'm gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga,1
@CBSNews She has humanitarian helping causes around the world. Yeah right. Fucking monarchy useless people. Glad we don't  have that shit,0
RT @__nijel: Niggas be out here loving ALL they hoes...that's a no no.,1
RT @lildurk_: These bitches ain't my bitches,1
@AlexisMota29 this niggah be lying &#128514;,1
"That bitch told me to control myself, I told her to go find yourself",1
#IdiotTrump Gets Free Speech Wrong While Refusing To Fire #Kellyanne #TrumpIsATraitor #VoteBlue2020  https://t.co/FZWdWH79LO,3
conspiracy to commit campaign crime. #fucktrump https://t.co/oK56zFruqD,2
u should be here wit me bitch,1
"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !!! Tomorrow will be epic!!",1
"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http://t.co/ilTShXLYjd",3
U think them nigs u with is with u?,1
You're a bitch &amp; I hate you,1
"Yall don't want a nigga unless other bitches want him.. 

But when you get him you get mad cuz those same bitches still want him.
&#128533;?",1
@LyricalWarsGh Kahaz where he vanish go,3
I thought she was albino tho &#128563;,3
Bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face,1
"@woodgnomology @trishysunflower 'It's not about EU, it's about me!' #BorisJohnsonShouldNotBePM https://t.co/rsYLRR3pzr",3
"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...",3
&#8220;@DramaDough: &#8220;@naraBprettyass: Crip bitches b dusty asf&#8221;&#128514;&#128514;&#128514;&#128553;&#8221;&#128514;,1
There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,3
@BleacherReport @brhoops Literally have seen 7th grade girls basketball with FAR better shooting technique and overall look than this bozo.  #douchebag,3
@__Black_Jesus yea I forgot I was talkin to a degenerate faggot,0
#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump https://t.co/g59Zi4jx3D,3
"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy",1
RT @REAL_Kaysavage: @1stBlocJeremiah my bitch,1
"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games""",0
RT @Foreverandix: &#8220;@Vikyfdez15: @Foreverandix today at 10am&#8221; bitch do your Hw!,1
RT @djxvertigo: Shit just got lit 💀💀💀 https://t.co/zWwKOqOKBz,2
Dumb bitch,1
"RT @ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;",1
@kieffer_jason bitch u describe both of those terms,1
"Someone should explain to Blake griffin that talking trash to an opposing 3rd string is unbecoming, even amongst clippers.",3
RT @HG_Shit: @1BookieG I just fucked yo bitch bruh.. I tried not to tho,1
Pop that pussy,1
"Stop violence against doctors, they are the one who save you! Threats, murders, violence. This is not democracy, its a dictatorship ruled by a psychopath. Central govt should interfere and save the state. #SaveBengalSaveDemocracy #Savethedoctors #DoctorsFightBack #MamataBanarjee https://t.co/4KcJVatB8v",3
RT @Mr_JSmart24: Its always the singles hoes who claim they aint talking or fucking nobody who mysteriously pop up pregnant,1
late upload bitches,1
"Literally, blood was shed. In the end no money was raised for charity, but the Kennedy assassination was solved.    https://t.co/WtETOwX0Cc    #FlashbackFriday #2016Election #VoteBlueAndBringAFriend #VoteBlueToSaveAmericanDemocracy #TrumpIsATraitor #VoteEarly #NovemberIsComing #FBR https://t.co/Tkzps1HkKs",3
